polarity,model,corner,temperature_c,length_um,width_um,vgs_abs_v,vds_abs_v,vbs_abs_v,id_abs_a,vdsat_abs_v,vth_abs_v,gm_s,gds_s,saturated
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.3,0.1,6.94117e-10,0.0442079,1.02169,2.00274e-08,1.57747e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.3,0.2,3.24524e-10,0.0445964,1.04572,9.62968e-09,7.47421e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.3,0.3,1.54267e-10,0.0449439,1.06862,4.67856e-09,3.59107e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.5,0.0,1.56965e-09,0.0437702,0.995657,4.36445e-08,2.87907e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.5,0.1,7.23014e-10,0.0442081,1.02102,2.08487e-08,1.35394e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.5,0.2,3.38243e-10,0.0445965,1.04505,1.00323e-08,6.44005e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.5,0.3,1.6087e-10,0.044944,1.06794,4.87718e-09,3.10411e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.8,0.0,1.65153e-09,0.0437709,0.994647,4.58669e-08,2.62393e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.8,0.1,7.61613e-10,0.0442084,1.02001,2.19419e-08,1.2398e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.8,0.2,3.5664e-10,0.0445967,1.04404,1.05707e-08,5.91968e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,0.8,0.3,1.69752e-10,0.044944,1.06693,5.14385e-09,2.86221e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.2,0.0,1.75388e-09,0.0437718,0.993301,4.86317e-08,2.51822e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.2,0.1,8.10088e-10,0.0442089,1.01866,2.33099e-08,1.19515e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.2,0.2,3.79829e-10,0.0445969,1.04269,1.12477e-08,5.72691e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.2,0.3,1.80981e-10,0.0449441,1.06559,5.48034e-09,2.77703e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.5,0.0,1.82915e-09,0.0437725,0.992291,5.06571e-08,2.50548e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.5,0.1,8.45857e-10,0.0442092,1.01765,2.43164e-08,1.19227e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.5,0.2,3.96987e-10,0.0445971,1.04168,1.17475e-08,5.7254e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.6,1.5,0.3,1.89309e-10,0.0449442,1.06458,5.72952e-09,2.78112e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.15,0.0,1.89761e-08,0.0440373,0.996835,4.40162e-07,6.81737e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.15,0.1,9.97562e-09,0.0443504,1.0222,2.46805e-07,3.64332e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.15,0.2,5.22504e-09,0.0446719,1.04623,1.36786e-07,1.93754e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.15,0.3,2.73044e-09,0.0449836,1.06912,7.49697e-08,1.02618e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.3,0.0,1.97192e-08,0.0440407,0.99633,4.56855e-07,4.09761e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.3,0.1,1.03749e-08,0.0443524,1.02169,2.56398e-07,2.21318e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.3,0.2,5.43843e-09,0.0446729,1.04572,1.42231e-07,1.18807e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.3,0.3,2.84392e-09,0.0449842,1.06862,7.80202e-08,6.34306e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.5,0.0,2.04599e-08,0.0440453,0.995657,4.73243e-07,3.42937e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.5,0.1,1.07766e-08,0.0443549,1.02102,2.65922e-07,1.86675e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.5,0.2,5.65486e-09,0.0446744,1.04505,1.47694e-07,1.00913e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.5,0.3,2.95985e-09,0.044985,1.06794,8.11089e-08,5.42055e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.8,0.0,2.1425e-08,0.0440523,0.994647,4.94345e-07,3.06316e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.8,0.1,1.13041e-08,0.0443589,1.02001,2.78298e-07,1.68014e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.8,0.2,5.941e-09,0.0446766,1.04404,1.54854e-07,9.14476e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,0.8,0.3,3.11403e-09,0.0449862,1.06693,8.51883e-08,4.94137e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.2,0.0,2.26079e-08,0.0440618,0.993301,5.19922e-07,2.8838e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.2,0.1,1.19553e-08,0.0443643,1.01866,2.93427e-07,1.5929e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.2,0.2,6.29665e-09,0.0446796,1.04269,1.63679e-07,8.72518e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.2,0.3,3.30676e-09,0.0449879,1.06559,9.02526e-08,4.7409e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.5,0.0,2.34648e-08,0.0440692,0.992291,5.38288e-07,2.83618e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.5,0.1,1.24296e-08,0.0443685,1.01765,3.0436e-07,1.57303e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.5,0.2,6.55693e-09,0.0446819,1.04168,1.70094e-07,8.64878e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.7,1.5,0.3,3.44843e-09,0.0449892,1.06458,9.3955e-08,4.71497e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.15,0.0,1.4982e-07,0.0459434,0.996835,2.78626e-06,5.22251e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.15,0.1,8.99051e-08,0.0455403,1.0222,1.75453e-06,3.15212e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.15,0.2,5.40853e-08,0.0454093,1.04623,1.11497e-06,1.91422e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.15,0.3,3.24423e-08,0.0454362,1.06912,7.09095e-07,1.16178e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.3,0.0,1.55353e-07,0.0459632,0.99633,2.88744e-06,2.98767e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.3,0.1,9.32673e-08,0.0455533,1.02169,1.81851e-06,1.82532e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.3,0.2,5.61397e-08,0.0454177,1.04572,1.15603e-06,1.12109e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.3,0.3,3.36965e-08,0.0454416,1.06862,7.35591e-07,6.87892e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.5,0.0,1.60683e-07,0.0459898,0.995657,2.9832e-06,2.43897e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.5,0.1,9.65352e-08,0.0455706,1.02102,1.87962e-06,1.50012e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.5,0.2,5.81542e-08,0.045429,1.04505,1.1956e-06,9.27816e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.5,0.3,3.49372e-08,0.0454489,1.06794,7.61356e-07,5.734e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.8,0.0,1.67463e-07,0.0460302,0.994647,3.10374e-06,2.12839e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.8,0.1,1.00719e-07,0.0455971,1.02001,1.95694e-06,1.31715e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.8,0.2,6.07507e-08,0.0454463,1.04404,1.24596e-06,8.19981e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,0.8,0.3,3.65476e-08,0.0454601,1.06693,7.94372e-07,5.10212e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.2,0.0,1.75593e-07,0.0460851,0.993301,3.24693e-06,1.96202e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.2,0.1,1.05764e-07,0.045633,1.01866,2.04919e-06,1.22067e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.2,0.2,6.3901e-08,0.0454697,1.04269,1.30634e-06,7.64318e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.2,0.3,3.85141e-08,0.0454752,1.06559,8.34201e-07,4.78475e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.5,0.0,1.81386e-07,0.046127,0.992291,3.3483e-06,1.90664e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.5,0.1,1.09374e-07,0.0456605,1.01765,2.11468e-06,1.18971e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.5,0.2,6.61652e-08,0.0454877,1.04168,1.34936e-06,7.47328e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.8,1.5,0.3,3.9934e-08,0.0454869,1.06458,8.62699e-07,4.69449e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.15,0.0,8.82093e-07,0.054641,0.996835,1.52727e-05,3.26427e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.15,0.1,5.55737e-07,0.0515419,1.0222,9.72903e-06,2.00419e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.15,0.2,3.56407e-07,0.0495362,1.04623,6.32899e-06,1.26673e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.15,0.3,2.31603e-07,0.0482675,1.06912,4.1979e-06,8.17498e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.3,0.0,9.14969e-07,0.0547208,0.99633,1.58594e-05,1.72513e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.3,0.1,5.76292e-07,0.051599,1.02169,1.0095e-05,1.08994e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.3,0.2,3.6956e-07,0.0495767,1.04572,6.5638e-06,7.02566e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.3,0.3,2.40167e-07,0.0482961,1.06862,4.35238e-06,4.6006e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.5,0.0,9.45418e-07,0.054828,0.995657,1.63844e-05,1.38185e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.5,0.1,5.95605e-07,0.0516757,1.02102,1.04304e-05,8.79103e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.5,0.2,3.82047e-07,0.0496311,1.04505,6.78241e-06,5.69869e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.5,0.3,2.48367e-07,0.0483346,1.06794,4.49778e-06,3.75099e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.0,9.83552e-07,0.0549906,0.994647,1.70352e-05,1.18951e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.1,6.19928e-07,0.0517921,1.02001,1.08494e-05,7.60421e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.2,3.97851e-07,0.0497138,1.04404,7.05692e-06,4.95029e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.3,2.58792e-07,0.0483931,1.06693,4.68111e-06,3.27194e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.0,1.02872e-06,0.0552104,0.993301,1.78006e-05,1.08456e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.1,6.48863e-07,0.0519499,1.01866,1.13448e-05,6.95988e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.2,4.16721e-07,0.0498259,1.04269,7.38277e-06,4.54619e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.3,2.71287e-07,0.0484724,1.06559,4.89937e-06,3.01508e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.0,1.06065e-06,0.0553777,0.992291,1.83391e-05,1.04785e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.1,6.69374e-07,0.05207,1.01765,1.16947e-05,6.73792e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.2,4.30131e-07,0.0499114,1.04168,7.61344e-06,4.4091e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.3,2.80189e-07,0.0485329,1.06458,5.05415e-06,2.92944e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.0,4.78741e-06,0.0829883,0.996835,7.66936e-05,2.43438e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.1,3.13049e-06,0.0734124,1.0222,5.26081e-05,1.40904e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.2,2.05563e-06,0.0660662,1.04623,3.55389e-05,8.51733e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.3,1.36235e-06,0.0605791,1.06912,2.39077e-05,5.33657e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.0,4.99004e-06,0.0832062,0.99633,8.04374e-05,9.53686e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.1,3.25672e-06,0.0735913,1.02169,5.49418e-05,6.21287e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.2,2.13594e-06,0.0662087,1.04572,3.70224e-05,4.07251e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.3,1.41448e-06,0.06069,1.06862,2.48665e-05,2.69655e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.0,5.15365e-06,0.0834981,0.995657,8.30324e-05,7.27714e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.1,3.36459e-06,0.073831,1.02102,5.67387e-05,4.83957e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.2,2.20726e-06,0.0663999,1.04505,3.82485e-05,3.21958e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.3,1.46198e-06,0.0608388,1.06794,2.56977e-05,2.1545e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.0,5.35141e-06,0.0839385,0.994647,8.60471e-05,6.08971e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.1,3.49701e-06,0.0741934,1.02001,5.88835e-05,4.10139e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.2,2.2958e-06,0.0666891,1.04404,3.97413e-05,2.75398e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.3,1.52145e-06,0.0610641,1.06693,2.67239e-05,1.85546e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.0,5.58004e-06,0.0845308,0.993301,8.94365e-05,5.43433e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.1,3.65179e-06,0.0746815,1.01866,6.13414e-05,3.69605e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.2,2.40013e-06,0.0670795,1.04269,4.14765e-05,2.49986e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.3,1.59194e-06,0.0613688,1.06559,2.79288e-05,1.69314e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.0,5.73908e-06,0.0849788,0.992291,9.17505e-05,5.19023e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.1,3.76025e-06,0.0750514,1.01765,6.30409e-05,3.54863e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.2,2.47363e-06,0.0673758,1.04168,4.26878e-05,2.40953e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.3,1.64179e-06,0.0616004,1.06458,2.87758e-05,1.6366e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.0,4.64344e-05,0.215102,0.996835,0.00030945,0.000150347,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.1,3.88491e-05,0.197,1.0222,0.000295898,0.000109916,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.2,3.19996e-05,0.179759,1.04623,0.000278195,7.64438e-05,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.3,2.59043e-05,0.163433,1.06912,0.000255814,5.0386e-05,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.0,5.52672e-05,0.215499,0.99633,0.000444764,1.65901e-05,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.1,4.48262e-05,0.197394,1.02169,0.000398987,1.18641e-05,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.2,3.59396e-05,0.180148,1.04572,0.000352938,8.63852e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.3,2.8456e-05,0.163813,1.06862,0.000307402,6.36599e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.0,5.73467e-05,0.216028,0.995657,0.000467087,7.63587e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.1,4.64233e-05,0.19792,1.02102,0.000416427,6.12238e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.2,3.71719e-05,0.180666,1.04505,0.000366817,4.8892e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.3,2.94075e-05,0.164319,1.06794,0.000318581,3.88146e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.0,5.92287e-05,0.216823,0.994647,0.000482284,5.35015e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.1,4.79575e-05,0.198709,1.02001,0.000429704,4.419e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.2,3.84157e-05,0.181444,1.04404,0.000378396,3.62618e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.3,3.04085e-05,0.16508,1.06693,0.000328639,2.95147e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.0,6.11131e-05,0.217883,0.993301,0.000495817,4.23301e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.1,4.95291e-05,0.199762,1.01866,0.000441929,3.56071e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.2,3.97173e-05,0.182484,1.04269,0.000389403,2.97332e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.3,3.14773e-05,0.166097,1.06559,0.000338495,2.46062e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.0,6.23137e-05,0.218678,0.992291,0.000503838,3.80506e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.1,5.05437e-05,0.200553,1.01765,0.000449311,3.2293e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.2,4.05683e-05,0.183264,1.04168,0.00039617,2.71984e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.3,3.21846e-05,0.166861,1.06458,0.000344664,2.26949e-06,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.0,1.51776e-10,0.0437432,0.998552,4.51586e-09,5.77725e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.1,6.46189e-11,0.0441927,1.02394,1.95858e-09,2.47878e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.2,2.8388e-11,0.0445865,1.04799,8.73212e-10,1.0959e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.3,1.2832e-11,0.0449364,1.0709,3.99491e-10,4.98002e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.0,1.5824e-10,0.0437432,0.998048,4.70747e-09,3.63917e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.1,6.73945e-11,0.0441928,1.02343,2.04248e-09,1.56467e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.2,2.96158e-11,0.0445865,1.04748,9.10909e-10,6.92925e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.3,1.33902e-11,0.0449364,1.0704,4.16846e-10,3.15327e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.0,1.64917e-10,0.0437432,0.997374,4.90508e-09,3.13271e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.1,7.02694e-11,0.0441928,1.02276,2.1293e-09,1.35064e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.2,3.08906e-11,0.0445865,1.04681,9.50018e-10,5.99552e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.3,1.39709e-11,0.0449364,1.06972,4.34892e-10,2.73402e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.0,1.73862e-10,0.0437433,0.996364,5.16949e-09,2.8773e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.1,7.41314e-11,0.0441928,1.02175,2.24583e-09,1.24389e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.2,3.2607e-11,0.0445865,1.0458,1.00265e-09,5.53432e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.3,1.47544e-11,0.0449364,1.06871,4.59232e-10,2.52873e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.0,1.8513e-10,0.0437434,0.995018,5.50218e-09,2.78252e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.1,7.90093e-11,0.0441928,1.0204,2.39288e-09,1.20592e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.2,3.47796e-11,0.0445866,1.04446,1.06923e-09,5.37654e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.3,1.57481e-11,0.0449364,1.06737,4.90084e-10,2.46101e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.0,1.93466e-10,0.0437434,0.994008,5.74807e-09,2.78161e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.1,8.2625e-11,0.0441928,1.01939,2.50181e-09,1.20731e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.2,3.63927e-11,0.0445866,1.04345,1.11864e-09,5.38929e-12,1
